"node_id","node_label","category","community","importance","node_role","created_dt"
5554,Acct #5554,Account,Mirage,0.200,Foreign,2023-04-28
7838,Joao Mehta,Person,Orchid,0.160,Mule,2024-01-16
1884,Mei Nakamura,Person,Phoenix,0.080,Mule,2024-05-17
4902,Acct #4902,Account,Cipher,0.260,Brokerage,2023-03-20
9041,Acct #9041,Account,Onyx,0.130,Crypto,2023-04-03
5758,Acct #5758,Account,Mirage,0.120,Brokerage,2023-02-23
5371,Aoife Ivanov,Person,Mirage,0.240,Mule,2023-02-01
7920,Hassan Nilsson,Person,Orchid,0.250,Mule,2023-02-13
6492,Acct #6492,Account,Tundra,0.150,Prepaid,2023-04-29
9245,Cedar Express Co,Business,Onyx,0.570,Shell Company,2024-04-04
3291,Summit Industries Group,Business,Specter,0.430,Shell Company,2023-03-10
2353,Acct #2353,Account,Phoenix,0.200,Savings,2023-07-25
9510,Sergei Costa,Person,Krypton,0.090,Mule,2024-01-15
6696,Jade Equity Ltd,Business,Tundra,0.530,Shell Company,2024-03-01
9327,Horizon Wholesale Co,Business,Onyx,0.540,Shell Company,2023-10-26
2822,Ravi Andersson,Person,Specter,0.160,Mule,2024-01-12
4412,Mohammed O'Brien,Person,Cipher,0.140,Mule,2024-01-23
4616,David Klein,Person,Cipher,0.780,Launderer,2024-01-04
3760,Cillian Bergman,Person,Vortex,0.550,Launderer,2023-06-03
273,Maya Schneider,Person,Hydra,0.120,Mule,2023-05-28
1863,Khalil Lee,Person,Phoenix,0.160,Mule,2023-07-07
2067,Olivia Akhtar,Person,Phoenix,0.550,Money Mule Coordinator,2023-03-17
9796,Acct #9796,Account,Krypton,0.320,Checking,2024-01-06
742,Northstar Enterprises Corp,Business,Hydra,0.440,Shell Company,2023-06-24
2332,Acct #2332,Account,Phoenix,0.280,Foreign,2023-05-24
6023,Hannah Bauer,Person,Tundra,0.240,Mule,2023-07-16
7247,Acct #7247,Account,Cobalt,0.350,Checking,2023-04-30
10265,Phone #10265,Device,Krypton,0.400,Phone,2024-03-07
9306,Vertex Group Ltd,Business,Onyx,0.510,Shell Company,2024-04-20
3943,Acct #3943,Account,Vortex,0.260,Savings,2023-11-12
7716,Elena Mori,Person,Orchid,0.510,Recruiter,2023-10-03
8185,Acct #8185,Account,Orchid,0.240,Checking,2023-06-21
6757,Crest Ventures LLC,Business,Tundra,0.450,Shell Company,2023-12-09
7430,Acct #7430,Account,Cobalt,0.230,Savings,2023-09-17
2149,Acct #2149,Account,Phoenix,0.330,Foreign,2023-04-04
3087,Acct #3087,Account,Specter,0.380,Foreign,2023-08-03
9775,Acct #9775,Account,Krypton,0.220,Prepaid,2023-10-10
4881,Acct #4881,Account,Cipher,0.130,Checking,2023-07-29
2618,Amelia Vo,Person,Specter,0.200,Mule,2023-09-28
9123,Acct #9123,Account,Onyx,0.100,Crypto,2023-02-20
7226,Acct #7226,Account,Cobalt,0.200,Savings,2023-05-01
252,Diego Takahashi,Person,Hydra,0.210,Mule,2023-06-13
5636,Acct #5636,Account,Mirage,0.410,Prepaid,2023-08-24
1007,Declan Ryan,Person,Tempest,0.220,Mule,2023-11-22
4677,Acct #4677,Account,Cipher,0.240,Checking,2023-09-30
8837,Eli Reddy,Person,Onyx,0.200,Mule,2023-05-26
69,Lin Stern,Person,Hydra,0.090,Mule,2023-07-23
7043,Mateus Goldberg,Person,Cobalt,0.130,Mule,2023-05-14
7695,Tablet #7695,Device,Cobalt,0.420,Tablet,2023-05-28
6288,Beatriz Lopez,Person,Tundra,0.070,Mule,2024-01-31
538,Acct #538,Account,Hydra,0.290,Foreign,2023-06-26
4494,Aaron Kobayashi,Person,Cipher,0.080,Mule,2024-03-04
2128,Acct #2128,Account,Phoenix,0.470,Checking,2023-06-05
4208,Granite Industries Inc,Business,Vortex,0.640,Front Business,2023-05-27
3556,Hassan Nakamura,Person,Vortex,0.090,Mule,2024-05-13
1945,Talia Zhao,Person,Phoenix,0.200,Mule,2023-03-20
2597,Cillian Goldberg,Person,Specter,0.180,Mule,2023-08-24
1659,Summit Worldwide Inc,Business,Tempest,0.720,Front Business,2023-02-01
9592,Andre Lindberg,Person,Krypton,0.120,Mule,2023-01-04
9388,SIM Card #9388,Device,Onyx,0.430,SIM Card,2023-04-18
48,Arjun Schneider,Person,Hydra,0.190,Mule,2023-07-28
10244,Burner Phone #10244,Device,Krypton,0.460,Burner Phone,2024-02-27
10061,Acct #10061,Account,Krypton,0.290,Checking,2023-06-17
9857,Acct #9857,Account,Krypton,0.410,Checking,2024-05-08
517,Acct #517,Account,Hydra,0.480,Foreign,2023-04-06
8164,Acct #8164,Account,Orchid,0.480,Foreign,2024-05-20
7512,Acct #7512,Account,Cobalt,0.360,Savings,2023-03-14
7308,Acct #7308,Account,Cobalt,0.170,Crypto,2023-11-21
10040,Acct #10040,Account,Krypton,0.140,Foreign,2024-01-02
9102,Acct #9102,Account,Onyx,0.320,Prepaid,2024-01-22
7981,Yuki Akhtar,Person,Orchid,0.110,Mule,2023-01-20
10326,Helena Miller,Person,Vortex,0.150,Victim,2023-08-20
7960,James Cohen,Person,Orchid,0.210,Mule,2024-01-29
986,Zara Lindberg,Person,Tempest,0.070,Mule,2024-04-07
334,Kavya Romano,Person,Hydra,0.610,Launderer,2023-03-10
4759,Acct #4759,Account,Cipher,0.230,Brokerage,2023-05-26
8898,Owen Novak,Person,Onyx,0.440,Smurf,2023-05-13
7022,Amelia Ali,Person,Cobalt,0.150,Mule,2023-04-26
803,Vertex Exports Ltd,Business,Hydra,0.630,Front Business,2024-04-13
5228,Bo Costa,Person,Mirage,0.220,Mule,2024-01-12
782,Birch Holdings LLC,Business,Hydra,0.750,Front Business,2023-01-17
4473,Marcus Volkov,Person,Cipher,0.080,Mule,2024-04-24
1741,Felipe Nilsson,Person,Phoenix,0.070,Mule,2023-05-25
2679,Diego Bauer,Person,Specter,0.220,Mule,2023-03-06
6818,Granite Wholesale SA,Business,Tundra,0.580,Front Business,2023-02-26
1924,Charlotte Kim,Person,Phoenix,0.070,Mule,2024-05-13
7777,Kenji Garcia,Person,Orchid,0.050,Mule,2023-01-29
130,Ezra Pham,Person,Hydra,0.150,Mule,2023-01-30
4269,SIM Card #4269,Device,Vortex,0.360,SIM Card,2023-02-16
2393,Echo Equity AG,Business,Phoenix,0.500,Shell Company,2024-05-29
8246,Acct #8246,Account,Orchid,0.390,Prepaid,2023-10-05
3148,Acct #3148,Account,Specter,0.230,Savings,2023-12-05
1720,Arjun Miller,Person,Phoenix,0.660,Recruiter,2023-04-09
8429,Sequoia Partners GmbH,Business,Orchid,0.590,Shell Company,2023-05-23
5697,Acct #5697,Account,Mirage,0.320,Brokerage,2023-03-27
10122,Frontier Consultants AG,Business,Krypton,0.670,Shell Company,2024-05-05
2189,Acct #2189,Account,Phoenix,0.330,Savings,2024-03-13
6349,Acct #6349,Account,Tundra,0.410,Checking,2023-10-05
6166,Takeshi Kelly,Person,Tundra,0.130,Mule,2023-05-26
7573,Frontier Imports Group,Business,Cobalt,0.570,Shell Company,2023-09-10
9163,Acct #9163,Account,Onyx,0.160,Foreign,2023-03-01
9367,Crest Wholesale Group,Business,Onyx,0.540,Front Business,2023-05-24
599,Acct #599,Account,Hydra,0.380,Prepaid,2024-05-04
10591,Cheng Ahmadi,Person,Unaffiliated,0.320,Unaffiliated,2023-11-20
9632,Vikram Wu,Person,Krypton,0.150,Mule,2023-04-26
1251,Acct #1251,Account,Tempest,0.200,Foreign,2024-04-18
1068,Tomas Banerjee,Person,Tempest,0.150,Mule,2023-11-09
5493,Acct #5493,Account,Mirage,0.410,Foreign,2023-08-05
7083,Nadia Pham,Person,Cobalt,0.230,Mule,2024-02-01
9836,Acct #9836,Account,Krypton,0.450,Crypto,2024-01-27
9653,Asher Lin,Person,Krypton,0.150,Mule,2023-01-11
2944,Acct #2944,Account,Specter,0.310,Foreign,2023-04-11
10101,Cypress Logistics LLC,Business,Krypton,0.570,Shell Company,2023-08-01
7287,Acct #7287,Account,Cobalt,0.490,Brokerage,2023-01-08
4555,Camila Iqbal,Person,Cipher,0.210,Mule,2023-03-24
395,Acct #395,Account,Hydra,0.260,Crypto,2024-05-27
4534,Omar Huang,Person,Cipher,0.150,Mule,2023-01-08
4738,Acct #4738,Account,Cipher,0.270,Savings,2023-09-27
5024,Granite Enterprises Group,Business,Cipher,0.650,Shell Company,2024-02-20
3413,Tablet #3413,Device,Specter,0.280,Tablet,2024-02-20
5003,Maple Equity SA,Business,Cipher,0.690,Shell Company,2023-08-30
2658,Rohan Zhang,Person,Specter,0.130,Mule,2023-06-09
8042,Olivia Reyes,Person,Orchid,0.590,Forger,2024-03-30
864,Niamh Ali,Person,Tempest,0.600,Recruiter,2023-10-10
2454,Zenith Partners AG,Business,Phoenix,0.430,Shell Company,2023-02-23
109,Liam Torres,Person,Hydra,0.240,Mule,2024-05-04
2475,Pioneer Trading Inc,Business,Phoenix,0.580,Shell Company,2023-04-05
1333,Acct #1333,Account,Tempest,0.490,Foreign,2023-03-22
2923,Natasha Hashimoto,Person,Specter,0.590,Forger,2024-01-19
8694,Cheng Garcia,Person,Onyx,0.160,Mule,2023-08-27
5962,Granite Equity AG,Business,Mirage,0.680,Front Business,2023-11-08
4351,Lin Petrov,Person,Cipher,0.100,Mule,2023-11-08
9897,Acct #9897,Account,Krypton,0.360,Brokerage,2023-11-06
6614,Acct #6614,Account,Tundra,0.500,Crypto,2023-08-06
9918,Acct #9918,Account,Krypton,0.290,Savings,2024-02-16
8776,Aaron Hernandez,Person,Onyx,0.190,Mule,2024-01-18
10366,Kavya Kobayashi,Person,Onyx,0.040,Victim,2023-03-03
9428,Dmitri Nakamura,Person,Krypton,0.700,Recruiter,2023-07-31
10387,Henry Lee,Person,Tempest,0.080,Victim,2024-03-04
9714,Lily Lopez,Person,Krypton,0.190,Mule,2023-10-30
5268,Sarah Lin,Person,Mirage,0.050,Mule,2023-01-08
6879,Maya Ahmadi,Person,Cobalt,0.070,Mule,2023-12-09
2740,Meera O'Connor,Person,Specter,0.200,Mule,2024-02-09
7165,Charlotte Anderson,Person,Cobalt,0.590,Launderer,2023-02-22
2719,Zara O'Brien,Person,Specter,0.210,Mule,2023-08-13
4330,Zara Le,Person,Cipher,0.250,Mule,2023-06-04
3209,Acct #3209,Account,Specter,0.420,Foreign,2024-04-29
1598,Vortex Enterprises Inc,Business,Tempest,0.500,Shell Company,2023-02-02
3188,Acct #3188,Account,Specter,0.160,Checking,2024-05-27
4799,Acct #4799,Account,Cipher,0.340,Brokerage,2023-12-02
6227,Niamh Friedman,Person,Tundra,0.240,Mule,2023-04-19
7634,Equinox Technologies Corp,Business,Cobalt,0.540,Front Business,2024-01-15
639,Acct #639,Account,Hydra,0.250,Checking,2024-03-14
2250,Acct #2250,Account,Phoenix,0.390,Prepaid,2023-09-08
660,Acct #660,Account,Hydra,0.260,Brokerage,2023-10-30
5085,Horizon Realty SA,Business,Cipher,0.720,Front Business,2024-02-29
6675,Aurora International Ltd,Business,Tundra,0.430,Shell Company,2023-01-24
8755,Amelia Volkov,Person,Onyx,0.090,Mule,2023-04-26
1129,Liam Kapoor,Person,Tempest,0.160,Mule,2023-01-24
2536,Zenith Investments SA,Business,Phoenix,0.730,Front Business,2023-08-22
1108,Andre Bergman,Person,Tempest,0.190,Mule,2023-04-20
3657,Nina Mori,Person,Vortex,0.070,Mule,2023-09-15
4147,Zenith Solutions Ltd,Business,Vortex,0.680,Shell Company,2023-02-26
456,Acct #456,Account,Hydra,0.300,Savings,2023-12-22
4126,Beacon Ventures GmbH,Business,Vortex,0.530,Shell Company,2023-08-06
9693,Sergei Park,Person,Krypton,0.130,Mule,2024-04-03
10183,Meridian Wholesale Group,Business,Krypton,0.440,Shell Company,2023-01-08
9979,Acct #9979,Account,Krypton,0.100,Brokerage,2023-07-13
8551,SIM Card #8551,Device,Orchid,0.490,SIM Card,2024-01-15
7144,Hiroshi Ivanov,Person,Cobalt,0.230,Mule,2023-05-29
10652,Layla Zhang,Person,Unaffiliated,0.200,Unaffiliated,2023-05-05
7899,Pooja Lopez,Person,Orchid,0.060,Mule,2024-03-16
9489,Lily Sokolov,Person,Krypton,0.090,Mule,2023-07-05
1577,Redwood Solutions AG,Business,Tempest,0.440,Shell Company,2023-12-28
8103,Acct #8103,Account,Orchid,0.290,Checking,2023-09-29
5350,Kavya Schmidt,Person,Mirage,0.200,Mule,2023-07-30
6940,Diego Dubois,Person,Cobalt,0.210,Mule,2023-01-14
5064,Solstice Enterprises GmbH,Business,Cipher,0.600,Front Business,2024-01-06
8572,Anjali Sato,Person,Onyx,0.530,Recruiter,2023-12-11
2801,Finn Larsson,Person,Specter,0.230,Mule,2024-04-24
1373,Acct #1373,Account,Tempest,0.400,Checking,2023-06-01
2515,Harbor Distribution SA,Business,Phoenix,0.720,Front Business,2023-05-25
3005,Acct #3005,Account,Specter,0.350,Crypto,2024-04-05
5819,Vertex Exports AG,Business,Mirage,0.470,Shell Company,2023-04-25
7409,Acct #7409,Account,Cobalt,0.370,Crypto,2023-10-21
435,Acct #435,Account,Hydra,0.250,Checking,2023-06-19
3474,Aaron Mori,Person,Vortex,0.120,Mule,2023-08-28
3270,Cascade Investments Corp,Business,Specter,0.640,Shell Company,2023-02-12
4860,Acct #4860,Account,Cipher,0.320,Prepaid,2023-03-04
9020,Acct #9020,Account,Onyx,0.430,Checking,2023-05-23
925,Sarah Park,Person,Tempest,0.240,Mule,2023-05-16
721,Meridian Logistics Inc,Business,Hydra,0.600,Shell Company,2024-05-19
2311,Acct #2311,Account,Phoenix,0.440,Crypto,2023-03-02
1842,Astrid Novak,Person,Phoenix,0.140,Mule,2024-06-01
6961,Aisha Miller,Person,Cobalt,0.100,Mule,2024-04-19
3739,Mateus Friedman,Person,Vortex,0.710,Launderer,2024-05-29
5329,Amelia Chen,Person,Mirage,0.240,Mule,2023-07-04
7878,Natasha Ryan,Person,Orchid,0.150,Mule,2023-11-07
1394,Acct #1394,Account,Tempest,0.420,Foreign,2024-04-12
6084,Ahmed Iqbal,Person,Tundra,0.110,Mule,2023-09-05
231,Valentina Sanchez,Person,Hydra,0.130,Mule,2023-03-25
3249,Vanguard Trading Ltd,Business,Specter,0.650,Shell Company,2023-06-30
10448,Jamal Friedman,Person,Hydra,0.140,Victim,2023-09-16
9571,Kamal Sharma,Person,Krypton,0.240,Mule,2023-08-22
9754,Amira Verma,Person,Krypton,0.590,Identity Thief,2023-01-05
700,Ironside Consultants Group,Business,Hydra,0.430,Shell Company,2024-03-12
8368,Acct #8368,Account,Orchid,0.440,Brokerage,2024-03-03
4004,Acct #4004,Account,Vortex,0.160,Crypto,2024-03-17
7674,Pioneer Global Corp,Business,Cobalt,0.590,Front Business,2023-05-03
9285,Quartz International Ltd,Business,Onyx,0.400,Shell Company,2024-05-07
1190,Joao Byrne,Person,Tempest,0.580,Launderer,2023-09-05
7491,Acct #7491,Account,Cobalt,0.290,Crypto,2023-08-27
5125,SIM Card #5125,Device,Cipher,0.360,SIM Card,2023-06-28
6736,Jade International SA,Business,Tundra,0.480,Shell Company,2024-03-28
5146,Anya Rahman,Person,Mirage,0.530,Recruiter,2023-01-06
4942,Acct #4942,Account,Cipher,0.150,Checking,2024-05-20
2576,Larissa Lindberg,Person,Specter,0.600,Recruiter,2023-03-10
7205,Acct #7205,Account,Cobalt,0.130,Crypto,2023-07-17
5615,Acct #5615,Account,Mirage,0.450,Savings,2023-03-27
2862,Rohan Vo,Person,Specter,0.230,Mule,2024-02-15
5594,Acct #5594,Account,Mirage,0.380,Crypto,2023-09-20
4656,Acct #4656,Account,Cipher,0.480,Brokerage,2023-10-13
8633,Diego Wang,Person,Onyx,0.150,Mule,2023-12-18
313,Amelia Watanabe,Person,Hydra,0.630,Launderer,2023-09-12
3045,Acct #3045,Account,Specter,0.180,Prepaid,2023-09-22
2107,Acct #2107,Account,Phoenix,0.210,Prepaid,2023-07-21
3066,Acct #3066,Account,Specter,0.440,Checking,2023-11-21
10305,Talia Khan,Person,Krypton,0.060,Victim,2023-08-27
496,Acct #496,Account,Hydra,0.200,Checking,2023-09-04
27,Isabella Reyes,Person,Hydra,0.090,Mule,2023-12-13
3535,Mohammed Weber,Person,Vortex,0.130,Mule,2023-08-09
7756,Olivia Akhtar,Person,Orchid,0.220,Mule,2023-06-08
3514,Ahmed Lee,Person,Vortex,0.160,Mule,2023-10-11
6063,Joao Kobayashi,Person,Tundra,0.060,Mule,2023-11-25
6553,Acct #6553,Account,Tundra,0.450,Crypto,2024-03-11
5207,Mohammed Nguyen,Person,Mirage,0.100,Mule,2024-01-21
5859,Maple Imports GmbH,Business,Mirage,0.540,Shell Company,2023-03-28
9550,Anton Wu,Person,Krypton,0.100,Mule,2023-08-13
1455,Acct #1455,Account,Tempest,0.140,Savings,2023-03-09
8225,Acct #8225,Account,Orchid,0.250,Brokerage,2023-10-23
9346,Vortex Equity GmbH,Business,Onyx,0.690,Front Business,2024-04-20
3983,Acct #3983,Account,Vortex,0.380,Checking,2024-04-27
10509,Isabella Nilsson,Person,Mirage,0.150,Victim,2024-05-19
5676,Acct #5676,Account,Mirage,0.230,Savings,2023-10-28
3779,Camila Ivanov,Person,Vortex,0.560,Identity Thief,2024-06-01
7470,Acct #7470,Account,Cobalt,0.290,Crypto,2023-08-22
5411,Maya Klein,Person,Mirage,0.130,Mule,2023-01-01
3127,Acct #3127,Account,Specter,0.350,Checking,2023-12-03
9815,Acct #9815,Account,Krypton,0.200,Crypto,2023-04-17
4921,Acct #4921,Account,Cipher,0.230,Prepaid,2023-04-19
5880,Frontier Logistics GmbH,Business,Mirage,0.490,Shell Company,2023-01-31
6145,Declan Murphy,Person,Tundra,0.080,Mule,2023-04-10
7266,Acct #7266,Account,Cobalt,0.250,Savings,2023-07-14
2841,Bo Lindqvist,Person,Specter,0.160,Mule,2023-12-24
3331,Quantum Solutions AG,Business,Specter,0.480,Shell Company,2024-01-08
578,Acct #578,Account,Hydra,0.340,Foreign,2023-06-21
4717,Acct #4717,Account,Cipher,0.300,Prepaid,2023-08-28
292,David Zhao,Person,Hydra,0.240,Mule,2023-04-23
3800,Acct #3800,Account,Vortex,0.290,Prepaid,2024-04-16
1047,Henry Schmidt,Person,Tempest,0.240,Mule,2023-03-18
2637,Sakura Sanchez,Person,Specter,0.240,Mule,2024-05-29
4248,Pinnacle Worldwide LLC,Business,Vortex,0.680,Front Business,2023-04-29
3596,Henry Lindqvist,Person,Vortex,0.180,Mule,2023-01-13
10570,Sakura Kapoor,Person,Unaffiliated,0.290,Unaffiliated,2024-02-19
88,Ingrid Volkov,Person,Hydra,0.240,Mule,2023-07-24
10284,Vikram Schneider,Person,Phoenix,0.090,Victim,2023-05-02
4065,Acct #4065,Account,Vortex,0.310,Foreign,2024-03-20
8490,Granite Express GmbH,Business,Orchid,0.550,Front Business,2024-03-17
10080,Acct #10080,Account,Krypton,0.470,Savings,2024-04-01
7735,Isabella Petrov,Person,Orchid,0.130,Mule,2024-01-25
1516,Acct #1516,Account,Tempest,0.320,Prepaid,2023-07-16
5941,Onyx International LLC,Business,Mirage,0.730,Front Business,2023-10-12
7531,Ironside Wholesale Ltd,Business,Cobalt,0.450,Shell Company,2023-04-26
2168,Acct #2168,Account,Phoenix,0.290,Prepaid,2023-09-22
7552,Pinnacle Express LLC,Business,Cobalt,0.440,Shell Company,2023-01-05
3392,Granite Wholesale Ltd,Business,Specter,0.530,Front Business,2023-08-27
4982,Northstar Exports SA,Business,Cipher,0.620,Shell Company,2023-02-03
5186,Takeshi Stern,Person,Mirage,0.130,Mule,2023-07-10
1985,Klara Chen,Person,Phoenix,0.060,Mule,2023-12-23
6410,Acct #6410,Account,Tundra,0.490,Checking,2023-06-29
8000,Erik Lindqvist,Person,Orchid,0.090,Mule,2023-11-14
5655,Acct #5655,Account,Mirage,0.440,Brokerage,2023-08-11
8021,Vikram Torres,Person,Orchid,0.770,Launderer,2023-05-27
1312,Acct #1312,Account,Tempest,0.370,Prepaid,2023-01-28
5451,Liam Hussain,Person,Mirage,0.610,Launderer,2024-01-12
3106,Acct #3106,Account,Specter,0.360,Savings,2023-02-19
5472,Charlotte Novak,Person,Mirage,0.570,Launderer,2023-04-18
7348,Acct #7348,Account,Cobalt,0.490,Checking,2024-02-25
2902,Daniel Doyle,Person,Specter,0.620,Launderer,2023-06-07
557,Acct #557,Account,Hydra,0.490,Brokerage,2024-01-19
374,Acct #374,Account,Hydra,0.400,Crypto,2023-04-15
170,Saoirse O'Connor,Person,Hydra,0.100,Mule,2023-05-09
5920,Crest Trading AG,Business,Mirage,0.580,Front Business,2023-12-31
9142,Acct #9142,Account,Onyx,0.140,Checking,2023-11-23
8959,Acct #8959,Account,Onyx,0.180,Savings,2023-07-07
10162,Aurora Technologies Co,Business,Krypton,0.490,Shell Company,2023-09-16
353,Harper Tanaka,Person,Hydra,0.540,Money Mule Coordinator,2023-07-08
9611,Ethan Lindqvist,Person,Krypton,0.240,Mule,2023-11-12
843,Tablet #843,Device,Hydra,0.260,Tablet,2023-10-21
4595,Tomas Kobayashi,Person,Cipher,0.620,Launderer,2023-05-24
822,Continental Enterprises GmbH,Business,Hydra,0.520,Front Business,2024-05-27
4513,Naomi Ryan,Person,Cipher,0.060,Mule,2023-04-17
3861,Acct #3861,Account,Vortex,0.300,Savings,2023-01-01
7613,Pacific Equity LLC,Business,Cobalt,0.500,Shell Company,2023-09-08
10345,James Ahmadi,Person,Hydra,0.100,Victim,2024-02-03
2433,Maple Properties Co,Business,Phoenix,0.570,Shell Company,2024-05-11
1781,Charlotte Kowalski,Person,Phoenix,0.070,Mule,2024-02-07
10631,Camila Mehta,Person,Unaffiliated,0.200,Unaffiliated,2023-04-12
8265,Acct #8265,Account,Orchid,0.380,Savings,2023-12-30
8469,Harbor Properties GmbH,Business,Orchid,0.490,Shell Company,2023-08-09
7817,Nina Mehta,Person,Orchid,0.220,Mule,2024-05-27
8082,Acct #8082,Account,Orchid,0.160,Crypto,2023-09-14
5716,Acct #5716,Account,Mirage,0.110,Checking,2023-07-27
9876,Acct #9876,Account,Krypton,0.440,Prepaid,2023-08-31
8286,Acct #8286,Account,Orchid,0.430,Crypto,2023-05-29
5533,Acct #5533,Account,Mirage,0.320,Checking,2024-04-24
6185,Niamh Doyle,Person,Tundra,0.130,Mule,2023-01-16
7327,Acct #7327,Account,Cobalt,0.480,Foreign,2024-02-09
5737,Acct #5737,Account,Mirage,0.210,Checking,2024-04-11
2984,Acct #2984,Account,Specter,0.130,Prepaid,2023-05-24
1087,Ava Vo,Person,Tempest,0.100,Mule,2023-07-21
5247,Declan Park,Person,Mirage,0.240,Mule,2024-05-15
6206,Anjali Anderson,Person,Tundra,0.210,Mule,2023-11-18
3453,Henry Hossain,Person,Vortex,0.200,Mule,2023-12-31
7123,Bo Schneider,Person,Cobalt,0.080,Mule,2023-03-27
2698,James Lindqvist,Person,Specter,0.060,Mule,2023-01-30
9224,Acct #9224,Account,Onyx,0.310,Brokerage,2023-09-22
904,Nadia Pham,Person,Tempest,0.080,Mule,2023-05-11
2494,Phoenix International Corp,Business,Phoenix,0.510,Front Business,2023-10-20
149,Olivia Akhtar,Person,Hydra,0.240,Mule,2023-11-03
2046,Svetlana Schmidt,Person,Phoenix,0.680,Launderer,2023-02-18
10427,Rohan Wang,Person,Orchid,0.030,Victim,2023-05-18
9937,Acct #9937,Account,Krypton,0.400,Crypto,2023-04-29
618,Acct #618,Account,Hydra,0.340,Crypto,2023-07-12
6002,Lukas Dubois,Person,Tundra,0.610,Recruiter,2023-05-01
8347,Acct #8347,Account,Orchid,0.310,Checking,2023-05-26
4370,Bo Ivanov,Person,Cipher,0.070,Mule,2023-07-22
6654,Acct #6654,Account,Tundra,0.310,Prepaid,2023-08-10
6471,Acct #6471,Account,Tundra,0.210,Crypto,2024-01-10
5798,Acct #5798,Account,Mirage,0.270,Savings,2024-03-25
7388,Acct #7388,Account,Cobalt,0.380,Crypto,2023-03-31
10141,Vanguard Group Ltd,Business,Krypton,0.570,Shell Company,2023-06-24
3922,Acct #3922,Account,Vortex,0.370,Foreign,2023-10-16
8816,Liam Garcia,Person,Onyx,0.060,Mule,2023-02-17
10406,Xia Lindberg,Person,Phoenix,0.090,Victim,2024-02-16
4574,Naomi Liu,Person,Cipher,0.080,Mule,2024-02-15
9958,Acct #9958,Account,Krypton,0.400,Prepaid,2024-03-11
3718,Lukas Singh,Person,Vortex,0.110,Mule,2023-05-07
7857,Ingrid Mori,Person,Orchid,0.110,Mule,2024-01-30
7592,Phoenix Exports Co,Business,Cobalt,0.590,Shell Company,2023-11-11
4391,Lin Romano,Person,Cipher,0.160,Mule,2024-01-17
1169,Mia Nakamura,Person,Tempest,0.680,Launderer,2023-04-26
5308,Akiko Friedman,Person,Mirage,0.140,Mule,2023-12-19
8061,Acct #8061,Account,Orchid,0.420,Checking,2024-05-19
2780,Amelia Zhang,Person,Specter,0.160,Mule,2023-10-04
1638,Vertex Group GmbH,Business,Tempest,0.690,Front Business,2023-06-01
8326,Acct #8326,Account,Orchid,0.100,Brokerage,2024-04-30
5512,Acct #5512,Account,Mirage,0.210,Crypto,2023-01-04
6267,Declan Sokolov,Person,Tundra,0.210,Mule,2023-11-23
9081,Acct #9081,Account,Onyx,0.170,Brokerage,2023-08-31
2759,Sigrid Friedman,Person,Specter,0.170,Mule,2023-09-27
2963,Acct #2963,Account,Specter,0.420,Prepaid,2023-01-19
4187,Quantum Solutions LLC,Business,Vortex,0.630,Shell Company,2023-02-05
6532,Acct #6532,Account,Tundra,0.210,Brokerage,2023-09-27
3228,Acct #3228,Account,Specter,0.210,Brokerage,2023-01-09
883,Amelia Larsson,Person,Tempest,0.130,Mule,2023-12-06
10223,Aurora Wholesale AG,Business,Krypton,0.600,Front Business,2023-10-20
7001,Cheng Kobayashi,Person,Cobalt,0.130,Mule,2024-05-26
679,Pioneer Exports Corp,Business,Hydra,0.620,Shell Company,2024-05-10
6919,Beatriz Pham,Person,Cobalt,0.120,Mule,2023-09-19
8143,Acct #8143,Account,Orchid,0.430,Checking,2023-02-10
10019,Acct #10019,Account,Krypton,0.440,Prepaid,2023-02-14
1148,Zara Petrov,Person,Tempest,0.090,Mule,2023-05-21
4839,Acct #4839,Account,Cipher,0.340,Brokerage,2023-04-30
8612,Erik Hernandez,Person,Onyx,0.100,Mule,2023-04-22
1903,Erik Garcia,Person,Phoenix,0.110,Mule,2023-09-21
10202,Pioneer Enterprises Corp,Business,Krypton,0.520,Front Business,2023-12-24
3697,Xia Yang,Person,Vortex,0.120,Mule,2023-07-26
965,Natasha Ivanov,Person,Tempest,0.080,Mule,2024-04-19
10488,Ingrid Volkov,Person,Specter,0.090,Victim,2023-01-11
10671,Yusuf Yamamoto,Person,Unaffiliated,0.140,Unaffiliated,2023-02-03
9733,Beatriz Lee,Person,Krypton,0.700,Launderer,2023-05-25
1434,Acct #1434,Account,Tempest,0.170,Crypto,2023-01-27
7939,Lily Stern,Person,Orchid,0.160,Mule,2023-10-03
8122,Acct #8122,Account,Orchid,0.420,Foreign,2023-10-19
7653,Cypress Consultants GmbH,Business,Cobalt,0.570,Front Business,2023-10-12
4452,Astrid Larsson,Person,Cipher,0.170,Mule,2023-09-16
5390,Ekaterina Patel,Person,Mirage,0.050,Mule,2023-01-14
5573,Acct #5573,Account,Mirage,0.160,Foreign,2023-01-27
5104,Cascade Capital LLC,Business,Cipher,0.670,Front Business,2023-04-25
2372,Acct #2372,Account,Phoenix,0.430,Foreign,2023-09-19
3310,Quantum Capital GmbH,Business,Specter,0.430,Shell Company,2023-08-11
8591,Lucas Kowalski,Person,Onyx,0.160,Mule,2023-01-10
2555,SIM Card #2555,Device,Phoenix,0.320,SIM Card,2023-08-07
